Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth
Honduras,2011,26.831,4.905,3.154,75.357,70.463,72.85031707,2.006024707,7621204,9505071,124.7187583,673399,8.835861105,32200,28.77826437,0.133837121,9.116096166,111890,3681346,0.718372096,112490,68.11336134,51.696,3.22435987
Honduras,2012,26.487,4.841,3.101,75.664,70.801,73.17319512,2.019373494,7776669,8062229,103.6720092,614281,7.899024634,32200,28.77826437,0.131161555,9.116096166,111890,3708227,0.727541864,112490,69.50280633,52.316,3.211544313
Honduras,2013,26.14,4.779,3.05,75.953,71.151,73.49343902,2.026186714,7935846,7370034,92.87017414,610506,7.693017228,32350,28.9123246,0.12853072,9.116096166,111890,3735403,0.730184621,112490,70.92542676,52.93,3.192987073
Myanmar,1980,36.424,12.897,5.1,57.016,52.191,54.54465854,2.347484854,33677496,0,0,28200,0.083735442,103770,15.87814059,0.28407694,14.63873673,653540,25607694,2.334333532,676590,51.53088717,23.962,2.389229061
Myanmar,1981,36.006,12.647,5.001,57.398,52.602,54.9415122,2.339747724,34474755,0,0,31800,0.091819803,103850,15.89038161,0.277681451,14.6479175,653540,26210122,2.325281883,676590,52.75079567,23.973,2.385637951
Myanmar,1982,35.476,12.394,4.891,57.775,53.01,55.33439024,2.333440549,35288662,0,0,35400,0.099904165,104210,15.94546623,0.27218374,14.6968816,653540,26825735,2.321601592,676590,53.99617774,23.982,2.370976869
Myanmar,1983,34.809,12.137,4.764,58.148,53.414,55.72326829,2.314512911,36114948,0,0,39000,0.107988526,104410,15.97606879,0.266371697,14.71983352,653540,27449889,2.300043628,676590,55.26050127,23.993,2.360363728
Myanmar,1984,34.002,11.876,4.619,58.516,53.813,56.10714634,2.265384916,36942428,0,0,42274,0.11443211,104380,15.97147841,0.260215706,14.70912262,653540,28075137,2.252225617,676590,56.52665177,24.003,2.307060603
Myanmar,1985,33.064,11.611,4.456,58.88,54.209,56.48753659,2.179551527,37756446,0,0,43000,0.113887838,104220,15.94699636,0.25402285,14.6754598,653540,28683572,2.14401743,676590,57.77220369,24.03,2.291974456
Myanmar,1986,32.021,11.345,4.279,59.24,54.601,56.86392683,2.070159116,38546211,0,0,47512,0.123259845,104290,15.95770726,0.248870116,14.67852006,653540,29265825,2.009589832,676590,58.98064541,24.076,2.261405803
Myanmar,1987,30.915,11.082,4.094,59.597,54.989,57.23680488,1.956035701,39307611,0,0,59343,0.150970762,104350,15.96688803,0.24412575,14.68311044,653540,29819147,1.873025095,676590,60.14568504,24.139,2.217360418
Myanmar,1988,29.8,10.827,3.909,59.951,55.373,57.60617073,1.85218273,40042444,0,0,65580,0.163776217,104220,15.94699636,0.239096295,14.64944762,653540,30344564,1.746668712,676590,61.27007375,24.219,2.183055998
Myanmar,1989,28.725,10.585,3.732,60.303,55.754,57.97302439,1.759753806,40753329,0,0,66707,0.163684788,103730,15.87202008,0.23438576,14.6157848,653540,30842934,1.629028927,676590,62.35781896,24.318,2.167690135
Myanmar,1990,27.721,10.357,3.566,60.652,56.13,58.33585366,1.684016497,41445433,0,0,67016,0.161696947,103950,15.9056829,0.230133921,14.59436301,653540,31318241,1.529302699,676590,63.41682682,24.435,2.163987711
Myanmar,1991,26.814,10.146,3.415,60.998,56.502,58.69517073,1.621628645,42123003,0,0,70086,0.166384149,104280,15.95617713,0.227120559,14.63873673,653540,31773381,1.442815642,676590,64.4535958,24.57,2.172591392
Myanmar,1992,26.013,9.955,3.279,61.339,56.87,59.05,1.553251818,42782387,0,0,85947,0.200893419,104160,15.93781559,0.223316198,14.61884506,653540,32204870,1.348881958,676590,65.46253787,24.724,2.178071349
Myanmar,1993,25.302,9.78,3.158,61.675,57.234,59.40034146,1.484946747,43422423,0,0,99073,0.22816092,103980,15.91027328,0.21956398,14.58824249,653540,32611977,1.256193019,676590,66.44187502,24.896,2.17821781
Myanmar,1994,24.659,9.62,3.046,62.005,57.593,59.74519512,1.441090482,44052710,643,0.001459615,117337,0.266355918,104460,15.98371944,0.217444057,14.65709826,653540,33001647,1.187785577,676590,67.40629495,25.086,2.201373354
Myanmar,1995,24.077,9.474,2.945,62.329,57.948,60.08507317,1.42754184,44686091,1920,0.004296639,137337,0.307337243,104210,15.94546623,0.213354979,14.58824249,653540,33382297,1.146826022,676590,68.37544909,25.296,2.261179915
Myanmar,1996,23.536,9.341,2.851,62.646,58.299,60.4194878,1.430373072,45329862,2766,0.006101938,157843,0.348209752,104500,15.98983995,0.210457292,14.59742326,653540,33759415,1.123361185,676590,69.36050127,25.525,2.331575328
Myanmar,1997,23.016,9.219,2.761,62.958,58.646,60.74941463,1.449770793,45991828,7260,0.015785413,178631,0.38839726,105040,16.07246687,0.207493383,14.60201365,653540,34138354,1.116216159,676590,70.37339413,25.773,2.416681432
Myanmar,1998,22.499,9.106,2.675,63.265,58.99,61.07536585,1.451901143,46664455,8492,0.018198005,213516,0.457555971,105190,16.0954188,0.204845422,14.6264957,653540,34512098,1.088842627,676590,71.40259969,26.042,2.490215357
Myanmar,1999,21.976,9,2.59,63.567,59.33,61.39682927,1.397574261,47321204,8516,0.017996161,229320,0.484603054,105130,16.08623803,0.201939072,14.62190532,653540,34861531,1.007402842,676590,72.40750987,26.33,2.497412629
Myanmar,2000,21.448,8.902,2.508,63.864,59.664,61.71278049,1.269195181,47925630,11389,0.023763903,249083,0.519728171,106090,16.23313034,0.202188265,14.8269425,653540,35158721,0.848873793,676590,73.33235915,26.639,2.435932003
Myanmar,2001,20.924,8.811,2.428,64.157,59.993,62.02421951,1.094382154,48453000,13397,0.027649475,271356,0.560039626,108120,16.54374637,0.204507461,15.16204058,653540,35386195,0.644907674,676590,74.13930287,26.968,2.321845575
Myanmar,2002,20.424,8.728,2.353,64.446,60.314,62.32960976,0.906458547,48894203,22671,0.04636746,295234,0.603822093,109390,16.73807265,0.2043187,15.28598097,653540,35537285,0.426065468,676590,74.81440004,27.318,2.195940807
Myanmar,2003,19.969,8.655,2.286,64.732,60.628,62.62995122,0.748020543,49261313,47982,0.097403007,342317,0.694900276,109250,16.71665086,0.200197668,15.09012455,653540,35621348,0.236269404,676590,75.37612541,27.689,2.096963356
Myanmar,2004,19.571,8.593,2.227,65.013,60.932,62.92273171,0.639103562,49577152,66517,0.134168659,362976,0.73214371,109820,16.80386816,0.198700401,15.07329314,653540,35655392,0.095526262,676590,75.85939958,28.081,2.044899727
Myanmar,2005,19.234,8.543,2.178,65.287,61.223,63.20543902,0.599318124,49875169,92452,0.18536679,424871,0.851868793,110820,16.9599951,0.198736169,15.1694163,653420,35663240,0.022008274,676590,76.32941906,28.495,2.062859867
Myanmar,2006,18.952,8.504,2.137,65.553,61.499,63.47656098,0.611360388,50181020,128700,0.256471471,503930,1.004224306,112630,17.2385821,0.200454275,15.39580017,653360,35663651,0.001152441,676590,76.80454879,28.93,2.126411226
Myanmar,2007,18.716,8.477,2.103,65.807,61.755,63.73158537,0.633785486,50500070,214214,0.424185551,571293,1.131271699,115970,17.74679786,0.204672984,15.81709948,653470,35660119,-0.009904132,676590,77.27985983,29.386,2.197714122
Myanmar,2008,18.506,8.462,2.075,66.047,61.991,63.96953659,0.64915288,50828959,247641,0.487204548,464090,0.913042504,119840,18.33761782,0.208090038,16.18466153,653520,35648890,-0.031493917,676590,77.77720498,29.865,2.266038156
Myanmar,2009,18.306,8.457,2.049,66.272,62.206,64.18941463,0.676569109,51174018,367388,0.717919003,504445,0.985744367,122772,18.79230381,0.208973233,16.36895195,653310,35636051,-0.036021634,676590,78.33037608,30.363,2.330319529
Myanmar,2010,18.105,8.461,2.026,66.484,62.403,64.39373171,0.713577005,51540490,502005,0.974001217,444265,0.861972791,124410,19.04331854,0.209427578,16.52227154,653300,35624271,-0.033061877,676590,78.89253023,30.881,2.405213951
Myanmar,2011,17.896,8.473,2.003,66.683,62.583,64.583,0.75526502,51931231,594000,1.143820373,493314,0.949937043,125260,19.17460123,0.208179159,16.54930655,653260,35622228,-0.005735019,676590,79.49550103,31.405,2.437863441
Myanmar,2012,17.674,8.491,1.98,66.872,62.751,64.7612439,0.804614962,52350763,1243619,2.375550859,523865,1.000682645,125580,19.22270355,0.206033291,16.51027874,653290,35632547,0.028963673,676590,80.13403389,31.935,2.478161678
Myanmar,2013,17.443,8.515,1.959,67.055,62.911,64.93246341,0.849390072,52797319,3729617,7.064027247,524225,0.992900795,125930,19.27627853,0.204934648,16.56232301,653290,35654557,0.061750301,676590,80.81758331,32.469,2.507714031
Mexico,1980,34.877,7.037,4.924,69.422,62.864,66.06302439,2.508928733,68715443,0,0,2556918,3.721023817,979980,50.41179043,0.255910451,9.046014558,1943950,23606503,0.457572012,1964380,35.34835927,65.646,3.599460221
Mexico,1981,33.842,6.8,4.705,69.974,63.309,66.56021951,2.355164845,70353013,0,0,2699732,3.837407788,981800,50.50541423,0.250934526,9.081509298,1943950,23681528,0.317311004,1964380,36.19075233,66.339,3.405292558
Mexico,1982,32.927,6.594,4.51,70.479,63.759,67.03704878,2.197706724,71916281,0,0,2943882,4.093484756,982100,50.52084673,0.244645576,9.050644307,1943950,23825864,0.607637835,1964380,36.99492322,66.87,2.994954788
Mexico,1983,32.115,6.411,4.334,70.943,64.213,67.49592683,2.063560735,73415735,0,0,3116239,4.244647282,983150,50.57486046,0.242318626,9.151469945,1943950,23936466,0.463135687,1964380,37.76626714,67.396,2.847084728
Mexico,1984,31.387,6.248,4.174,71.373,64.672,67.94078049,1.975289985,74880326,0,0,3314409,4.4262748,1010200,51.96635716,0.244683764,9.425139535,1943950,24022357,0.358186821,1964380,38.51967695,67.919,2.748305228
Mexico,1985,30.742,6.1,4.029,71.773,65.133,68.37202439,1.945133169,76351106,0,0,3499957,4.584029208,1010310,51.97201574,0.238791564,9.378842048,1943950,24098700,0.317295873,1964380,39.27627048,68.437,2.704911158
Mexico,1986,30.178,5.966,3.898,72.148,65.597,68.79260976,1.956139929,77859344,0,0,3704432,4.757851543,1014350,52.17984002,0.239213421,9.581007742,1943950,24175326,0.317462912,1964380,40.05213303,68.95,2.70294032
Mexico,1987,29.692,5.842,3.778,72.503,66.061,69.20343902,1.972313338,79410218,0,0,3899168,4.910159043,1014410,52.18292652,0.230902275,9.432341367,1943950,24252675,0.319439432,1964380,40.84992824,69.459,2.707816795
Mexico,1988,29.27,5.728,3.669,72.845,66.524,69.60741463,1.981191929,80999175,0,0,4122681,5.08978147,1025500,52.75341444,0.237360442,9.890172072,1943950,24329722,0.317180993,1964380,41.66731397,69.963,2.704180898
Mexico,1989,28.898,5.621,3.566,73.178,66.986,70.0064878,1.999836782,82635332,1500,0.001815204,4387436,5.309394776,1030510,53.01113712,0.238263701,10.12834692,1943950,24408824,0.324597576,1964380,42.50898017,70.462,2.71053972
Mexico,1990,28.558,5.519,3.468,73.506,67.445,70.40158537,2.026382434,84326921,8500,0.010079818,4847166,5.748064725,1040500,53.52503922,0.244820987,10.62012912,1943950,24491911,0.33981935,1964380,43.3791615,70.956,2.725022619
Mexico,1991,28.235,5.418,3.375,73.831,67.905,70.79573171,2.054112938,86077004,63926,0.074266061,5354500,6.220592901,1051510,54.09141182,0.252065,11.1612953,1943950,24601669,0.44713864,1964380,44.27943311,71.419,2.704509631
Mexico,1992,27.919,5.318,3.285,74.153,68.37,71.19097561,2.084481112,87890094,160898,0.183067275,6024800,6.85492497,1061540,54.60737159,0.254988918,11.5285887,1943950,24770944,0.685706723,1964380,45.21211657,71.816,2.638817258
Mexico,1993,27.599,5.217,3.199,74.47,68.839,71.58582927,2.102912194,89757916,312647,0.348322481,6753652,7.524296799,1061770,54.61920317,0.250362319,11.55996811,1943950,24944622,0.698689447,1964380,46.17295507,72.209,2.64865266
Mexico,1994,27.267,5.117,3.117,74.778,69.311,71.97782927,2.090249515,91653826,386132,0.421293924,7620880,8.314852017,1061800,54.62074642,0.245696235,11.58414568,1943950,25114981,0.680627282,1964380,47.1482425,72.598,2.627517582
Mexico,1995,26.914,5.019,3.04,75.079,69.778,72.36385366,2.038729207,93541577,569251,0.608553991,8492521,9.078873023,1061900,54.62589058,0.240951679,11.59443401,1943950,25270257,0.616357083,1964380,48.1193328,72.985,2.570385378
Mexico,1996,26.529,4.926,2.966,75.373,70.229,72.73826829,1.959548876,95392647,688513,0.721767371,8801030,9.22610943,1061950,54.62846267,0.236391386,11.60009259,1943950,25404970,0.531673266,1964380,49.0715538,73.368,2.482941746
Mexico,1997,26.106,4.842,2.896,75.658,70.649,73.09241463,1.878498293,97201533,1021900,1.051320868,8826148,9.080255967,1063100,54.68762057,0.233607427,11.68085599,1943950,25593164,0.73804604,1964380,50.00207464,73.67,2.289276892
Mexico,1998,25.65,4.769,2.831,75.936,71.029,73.42265854,1.801572078,98968558,1740814,1.758956617,9253715,9.350156441,1063100,54.68762057,0.230093279,11.71429306,1943950,25802093,0.813032809,1964380,50.9110615,73.929,2.152523497
Mexico,1999,25.168,4.708,2.77,76.206,71.365,73.72646341,1.7133713,100678867,3349475,3.326889843,9926879,9.8599431,1063250,54.69533681,0.226631474,11.73744181,1943950,25989243,0.722710897,1964380,51.79087271,74.186,2.060399264
Mexico,2000,24.665,4.66,2.712,76.471,71.658,74.00580488,1.613777992,102316781,7731635,7.556565917,10927385,10.67995386,1063260,54.69585123,0.223853798,11.78219604,1943950,26151146,0.6210292,1964380,52.63344273,74.441,1.95691965
Mexico,2001,24.148,4.624,2.659,76.732,71.916,74.26526829,1.510114609,103873607,14077880,13.55289414,12331676,11.87180878,1063300,54.6979089,0.220354339,11.7744798,1943950,26257170,0.404608096,1964380,53.43429975,74.722,1.886884505
Mexico,2002,23.627,4.597,2.61,76.99,72.15,74.51097561,1.401720367,105339877,21757559,20.65462731,13774146,13.07590857,1065500,54.81108053,0.219612939,11.90051184,1943950,26287566,0.115695713,1964380,54.18857327,75.045,1.833057612
Mexico,2003,23.112,4.575,2.565,77.246,72.374,74.75058537,1.305083989,106723661,25928266,24.29476815,14975085,14.03164477,1049000,53.96229327,0.235186835,12.91185473,1943950,26291374,0.014484887,1964380,54.90041462,75.365,1.730587729
Mexico,2004,22.611,4.556,2.523,77.501,72.602,74.9917561,1.240961234,108056312,30097700,27.85371761,16330066,15.11255169,1045000,53.75652666,0.232286292,12.91185473,1943950,26277134,-0.054176924,1964380,55.58595231,75.682,1.660698835
Mexico,2005,22.128,4.538,2.484,77.754,72.839,75.23656098,1.218972995,109381550,38451135,35.15321825,18073238,16.52311382,1041000,53.55076005,0.229471972,12.91185473,1943950,26254853,-0.084828321,1964380,56.26767664,75.997,1.634325028
Mexico,2006,21.666,4.522,2.448,78.004,73.087,75.48553659,1.226906754,110731826,47128746,42.56115672,19512024,17.62097195,1035000,53.24211014,0.225770683,12.86041308,1943950,26234584,-0.077230781,1964380,56.96228092,76.308,1.635298097
Mexico,2007,21.221,4.507,2.413,78.25,73.343,75.73665854,1.242894346,112116694,55395461,49.40875353,19861299,17.71484539,1025000,52.72769361,0.218522319,12.60320481,1943950,26216247,-0.069920725,1964380,57.6746799,76.617,1.647013792
Mexico,2008,20.789,4.495,2.379,78.488,73.6,75.98439024,1.252528529,113529819,66559462,58.62729509,19997903,17.61467003,1023810,52.66647805,0.215388347,12.57902724,1943950,26199276,-0.064755628,1964380,58.40161475,76.923,1.65112315
Mexico,2009,20.365,4.488,2.346,78.719,73.853,76.22665854,1.258864311,114968039,75303469,65.49948112,20491430,17.82358835,1029020,52.93448906,0.218773845,12.93860439,1943950,26181672,-0.067215281,1964380,59.14145889,77.227,1.653284924
Mexico,2010,19.949,4.486,2.313,78.941,74.1,76.46146341,1.257381212,116422752,83193574,71.45817512,19505573,16.7540903,1028330,52.89899432,0.215361685,12.89796548,1943950,26163685,-0.068724341,1964380,59.88978729,77.527,1.64509441
Mexico,2011,19.544,4.488,2.281,79.156,74.342,76.69029268,1.249350271,117886404,91383493,77.51826326,19918643,16.89647179,1029820,52.97564238,0.214672762,13.01833895,1943950,26141310,-0.085555888,1964380,60.64271406,77.825,1.632995657
Mexico,2012,19.15,4.496,2.248,79.364,74.581,76.91417073,1.243298367,119361233,94583253,79.24118294,19731368,16.53080109,1031660,53.07029502,0.213561802,13.11299159,1943950,26118625,-0.086816034,1964380,61.40139047,78.118,1.619077049
Mexico,2013,18.771,4.509,2.216,79.568,74.818,77.13507317,1.237476332,120847477,100727228,83.35070827,20587824,17.03620507,1067050,54.89081509,0.191414836,11.89948301,1943950,26094596,-0.092041829,1964380,62.16593894,78.407,1.606746523
Tunisia,1980,36.627,8.946,5.488,62.127,59.983,61.02885366,2.709466973,6215690,0,0,100000,1.627075844,89510,57.61457261,0.547968126,21.92327497,155360,3109585,1.523190532,163610,40.0083033,49.972,3.911338191
Tunisia,1981,36.13,8.498,5.349,63.242,60.865,62.0245122,2.671811963,6384000,0,0,112000,1.775496124,87000,55.99897013,0.499843358,20.53939238,155360,3155675,1.471314245,163610,41.09165808,50.569,3.859389718
Tunisia,1982,35.487,8.081,5.189,64.307,61.667,62.95480488,2.64614794,6555185,0,0,121440,1.875501539,87500,56.3208033,0.483586657,20.40422245,155360,3201290,1.435143435,163610,42.19351828,51.164,3.815893013
Tunisia,1983,34.731,7.706,5.015,65.288,62.39,63.80365854,2.619665698,6729178,0,0,138560,2.084608067,88160,56.74562307,0.469596732,20.33985582,155360,3246155,1.391736546,163610,43.31345263,51.76,3.777823786
Tunisia,1984,33.894,7.38,4.833,66.169,63.041,64.56685366,2.581248602,6905136,0,0,152014,2.227921463,88990,57.27986612,0.454733984,20.21112255,155360,3289883,1.33807828,163610,44.44603502,52.356,3.726124447
Tunisia,1985,32.989,7.1,4.645,66.948,63.631,65.24904878,1.970483795,7042550,0,0,168800,2.410091315,88980,57.27342945,0.443021349,20.08238929,155360,3309224,0.586171898,163610,45.33052266,53.011,3.213768601
Tunisia,1986,32.032,6.862,4.454,67.645,64.175,65.86768293,3.045923162,7260361,74.66666667,0.000986715,189337,2.633826271,88220,56.78424305,0.422843988,19.76055613,155360,3351455,1.268085909,163610,46.73249871,53.839,4.595801411
Tunisia,1987,31.039,6.655,4.265,68.293,64.694,66.44960976,3.149071902,7492633,149.3333333,0.001973429,216661,2.937052263,87060,56.03759011,0.404397226,19.5030896,155360,3396635,1.339065576,163610,48.22755536,54.667,4.675286001
Tunisia,1988,30.026,6.466,4.077,68.931,65.206,67.02307317,2.531770455,7684751,224,0.002960144,227663,3.008550456,86960,55.97322348,0.387780944,19.18125644,155360,3420406,0.697402182,163610,49.46415422,55.491,4.027819408
Tunisia,1989,29.002,6.288,3.893,69.586,65.724,67.60790244,2.224565866,7857619,401,0.005168674,248885,3.207993632,84920,54.66014418,0.373650084,18.89804325,155360,3432679,0.35817484,163610,50.57684732,56.314,3.696812551
Tunisia,1990,27.976,6.114,3.714,70.265,66.253,68.21007317,1.27812817,7958694,636,0.008001798,277490,3.491224569,86700,55.80587024,0.36563788,18.73069001,155360,3411813,-0.609718432,163610,51.22743306,57.131,2.718478435
Tunisia,1991,25.2,5.6,3.538,72.1,68.6,70.30731707,2.429274283,8154400,953,0.011714378,302836,3.722492416,86440,55.63851699,0.35673992,18.72425335,155360,3429251,0.509804842,163610,52.48712667,57.946,3.845759144
Tunisia,1992,24.9,5.6,3.363,72.3,68.8,70.50731707,1.98882264,8318200,1239,0.014893085,331947,3.990084739,92100,59.28166838,0.349594864,18.71781668,155360,3430758,0.043935803,163610,53.54145211,58.756,3.376996339
Tunisia,1993,24.9,5.5,3.188,72.6,69,70.75609756,2.043133642,8489900,1974,0.023225483,374848,4.410347459,93550,60.21498455,0.342524647,18.71781668,155360,3433146,0.069581396,163610,54.64662719,59.562,3.405571724
Tunisia,1994,24,5.7,3.013,72.7,68.9,70.75365854,1.953722486,8657400,2269,0.026164191,421362,4.858790626,94220,60.64624099,0.345022755,19.22631308,155360,3431620,-0.044458909,163610,55.72476828,60.362,3.287929353
Tunisia,1995,22.7,5.7,2.9,72.9,69.1,70.95365854,1.808574547,8815400,2709,0.030665204,474253,5.368425616,92830,59.7515448,0.321029108,18.21575695,155360,3431130,-0.01427999,163610,56.74176107,61.078,2.987767067
Tunisia,1996,20.8,5.8,2.67,73.3,69.5,71.35365854,1.599097818,8957500,3185,0.035457247,521742,5.80833115,93480,60.16992791,0.317276026,18.29299691,155360,3450966,0.576453886,163610,57.65641092,61.474,2.245364745
Tunisia,1997,19.7,5.5,2.51,73.5,69.7,71.55365854,1.460672733,9089300,6500,0.071298377,584226,6.40836398,93240,60.01544799,0.313005402,18.3123069,155360,3465750,0.427486759,163610,58.50476313,61.87,2.102774996
Tunisia,1998,18.9,5.6,2.38,73.9,70,71.90243902,1.37346936,9215000,7656,0.082881819,654242,7.082649824,93470,60.16349125,0.308735757,18.3123069,155360,3477557,0.340097633,163610,59.3138517,62.262,2.005050361
